x1	x2	x3	x4	x5	x6	x7	x8	x9	response
3857.932861 6586.473633 35394.54688 0 22.294014 184.806503 0.057158 1379.399414 0.242424 1
4457.962891 7063.51123 37688.72266 0.018572 24.688204 181.740723 0.034621 1693.296265 0.220779 1
4664.379395 6308.937012 33365.17969 0 23.267244 168.028015 0.019279 1483.840454 0.211538 1
5417.477051 7850.943848 34795.57422 0.003898 26.297525 180.508865 0.017642 1960.964233 0.224832 1
3149.443848 5558.697754 36303.24609 0.000056 20.92238 168.687775 0 1164.87854 0.283133 1
3931.509277 6313.321777 34472.08203 0.0003 25.048122 172.227875 0.066909 1476.265991 0.31746 1
3659.281494 6062.612305 35196.44531 0.080113 24.985851 179.448013 0.035931 1590.365845 0.164516 1
4341.886719 6965.69873 34125.04688 0.119754 29.792122 182.561478 0 1944.023315 0.253823 1
4755.716797 6463.495117 35545.28906 0.685435 21.501732 194.043213 0.019599 1563.424805 0.161491 1
4039.296387 6266.140137 32776.37109 0.053752 24.545012 176.342514 0.047146 1573.637085 0.195364 1
3819.683594 6050.717773 33417.03125 0.185899 21.64102 173.556885 0 1428.932007 0.258567 1
3829.055664 6222.787109 31203.73828 0.031161 21.398897 180.764801 0.007217 1360.500977 0.170968 1
4314.660645 6710.994141 33918.03906 0.005807 23.588451 180.504303 0.003304 1465.672363 0.192926 1
4168.405273 6794.433105 33355.24609 0 26.429085 185.001068 0 1838.373047 0.252336 1
4276.773926 7160.26416 32990.83594 0 27.510214 183.942719 0 1866.648438 0.285714 1
4887.224121 7058.413574 30401.16406 0.176765 21.599833 173.730408 0.096824 1519.549194 0.216561 1
4405.804199 6921.899902 36789.52344 9.052477 25.621529 177.179214 0 1854.471313 0.295031 1
5041.284668 7555.9375 32763.25586 0.004796 23.524277 176.53096 0.02166 1474.721313 0.246006 1
4576.982422 6696.487793 33335.84375 0 26.547989 179.162781 0.049607 1791.888672 0.312903 1
4299.777832 6575.713379 31126.42969 0 20.954721 173.406204 0.013325 1347.353516 0.402597 1
4481.491699 7356.472656 38440.63672 0.047111 22.778803 182.250092 0 1617.121948 0.200637 1
4331.304199 7082.091797 32881.10938 0.051059 22.470034 170.166687 0.067581 1424.896606 0.313916 1
3690.102051 5237.960938 27368.93555 0.007563 19.429573 162.410538 0.013054 1045.786255 0.316327 1
4650.327637 6553.92041 37104.99609 0.004783 27.470263 175.520035 0.14144 1605.333252 0.219931 1
4342.274414 6785.676758 35211.73438 0.000215 22.435711 181.806076 0 1675.922363 0.15873 1
4500.51416 6796.823242 35846.84375 0.005802 28.730421 174.726013 0.057988 1538.306152 0.20462 1
3374.133057 5394.517578 35394.46094 0.001026 21.880033 187.838608 0.061152 1514.867676 0.236842 1
3915.253662 6033.666016 35632.80859 0.011388 21.737268 174.031509 0 1287.961182 0.28115 1
4476.490723 6421.076172 40795.55469 0.002258 20.886024 176.024796 0.027833 1320.709106 0.238562 1
4984.099609 7714.294434 36864.49219 0.047306 23.054728 180.318054 0.009108 1696.471436 0.242902 1
4752.967773 6682.17041 33219.32031 0.083301 23.952318 183 0 1675.480347 0.262458 1
5174.521484 6849.9375 32340.34375 0.002512 26.642694 177.985474 0 1835.545654 0.241007 1
4213.664551 6196.651367 31257.91406 0.005912 20.094379 182.815735 0.002154 1438.041016 0.229773 1
5378.80957 7287.26709 34162.45703 0.008515 23.252899 173.447113 0 1531.832397 0.188612 1
4936.319824 6807.477051 35692.81641 0.012749 22.13603 174.037231 0.00878 1417.652466 0.204778 1
4535.526367 6836.106934 37549.82422 0.50499 27.122408 191.532822 0.006352 2056.03125 0.205212 1
3509.599121 5674.229004 32267.68359 0.002956 24.8356 175.348602 0.006829 1740.199219 0.209524 1
6504.196289 8822.473633 36059.20313 0.748194 24.3978 178.628601 0 1800.212036 0.151815 1
4514.595703 6766.719238 35927.57813 0.005133 26.924501 183.42157 0.017121 1834.204468 0.304487 1
4071.040527 6187.810059 28776.03906 0.00542 19.842102 177.633377 0.01964 1359.12854 0.158228 1
4943.644531 7346.104492 37809.13672 0.084811 23.972172 179.554886 0.008474 1722.327026 0.211039 1
3953.914551 5634.999512 26806.79883 0.012326 19.940069 172.012817 0 1380.696533 0.227414 1
3029.567871 5496.258789 30487.375 2.322886 27.017803 176.881409 0.041787 1596.506348 0.20743 1
5080.485352 7975.182617 36261.77344 0.078131 25.329151 185.157455 0 1830.2146 0.267516 1
4604.09082 7663.530762 38771.45703 0.006648 25.065002 173.778168 0.011361 1701.235718 0.244444 1
4046.329102 7235.647461 35669.46094 0.583405 24.080935 181.501083 0.026683 1744.498901 0.177914 1
4575.675293 6838.228027 33739.73828 0.00002 24.345142 179.904022 0.136292 1792.746704 0.265823 1
4285.049805 6541.47998 31551.91406 0.475204 22.9436 183.221893 0.031362 1492.061401 0.272727 1
4471.108398 6851.535645 34081.50391 0.002221 23.731041 173.622467 0.011017 1549.935791 0.252459 1
4426.259277 6945.562988 32011.34766 0.000082 26.825701 172.745789 0.260196 1856.663086 0.351792 1
3864.872803 6307.438477 30923.74219 0 23.814388 175.984039 0 1606.234863 0.345048 1
3449.740723 5818.711426 30410.01953 0.036441 19.880646 176.174393 0.02548 1356.198242 0.288401 1
3878.673828 6157.323242 29694.26563 0.001397 23.208912 179.602264 0 1569.972412 0.155556 1
5590.494629 7849.038574 45954.75391 0 25.259598 177.187943 0 1621.667358 0.167203 1
5145.854004 8165.780762 38188.54297 0.004581 22.338621 181.002167 0 1595.181641 0.211538 1
4997.919922 8150.572266 36425.79688 0.074616 22.505394 178.834641 0.01321 1646.726196 0.199377 1
5715.864746 7607.270996 34240.10547 0.001205 22.922611 185.598404 0 1641.710083 0.17 1
5318.835449 7477.012207 38828.32031 0 21.669901 165.506775 0.008965 1212.157959 0.218543 1
4771.149414 6583.297852 30198.125 0.014882 24.696594 171.863007 0.101031 1417.276367 0.200658 1
6175.131348 7806.875 36289.19531 0.009122 26.939327 174.743057 0.00655 1701.688232 0.221831 1
3671.718994 5604.329102 29698.26758 0.019728 23.875624 180.4897 0.029618 1439.355103 0.292994 1
5266.560547 7151.116211 31943.06445 0.1845 21.536467 172.362854 0.00456 1368.870728 0.22973 1
3784.213867 6084.836914 32748.02148 0.000005 27.151121 178.831604 0.042644 1681.8396 0.241379 1
3876.44873 6262.588867 34261.57422 0.004655 23.364515 174.066544 0.053552 1491.722778 0.268608 1
4775.457031 8144.411133 40159.43359 0.002222 30.874388 180.200531 0.080161 1870.164185 0.233227 1
3707.664795 5400.671387 30682.44141 0.000046 28.097912 177.817993 0.054538 1882.986694 0.292605 1
4575.162598 6788.288086 33969.98828 0.008683 22.778086 173.026306 0.033437 1424.545166 0.221865 1
4366.921387 6877.958496 31350.84766 0.007051 25.28318 172.181534 0.04729 1694.536011 0.245955 1
4586.11084 7694.124512 36437.64453 0.050898 24.095907 180.941147 0.009088 1537.470581 0.246006 1
4966.370117 7290.071777 33410.39063 0.111368 23.054729 171.074631 0.029406 1385.661987 0.227564 1
4689.814941 6792.041504 32769.62109 0.002112 22.105459 184.393204 0.009048 1342.721558 0.213376 1
3050.385498 5745.197754 35314.48438 0.237447 25.708059 182.200882 0.009724 1846.35144 0.226006 1
5141.151367 7618.377441 34345.36719 0.055837 26.167217 178.353027 0.004251 1808.477417 0.203883 1
4414.123047 6977.435059 37109.80469 0.000261 29.695551 177.517151 0 2163.418457 0.275974 1
4426.695801 6202.695312 33253.80469 0.014503 25.162247 182.406906 0.015838 1781.591553 0.259016 1
4354.898926 6848.487793 35759.51953 0.012509 20.846846 174.620651 0.010904 1429.342896 0.2 1
4900.455566 7003.678711 32874.42188 0.004829 30.476616 178.075623 0.006576 2090.649658 0.284314 1
4447.456055 6194.725586 32394.45313 0 29.895632 181.369614 0 1983.85144 0.230263 1
5174.24707 6840.179199 31972.95508 0.018157 24.683193 179.674286 0.045541 1712.144165 0.285223 1
3700.49707 5815.937988 32753.14063 0.000935 23.389452 176.2388 0.017531 1507.350464 0.202572 1
5073.517578 7729.253906 46635.14844 0.006205 25.562359 181.377945 0.019236 1613.351929 0.240385 1
4791.434082 7367.622559 32338.41992 0.000708 24.041067 174.426941 0.08155 1501.647217 0.221854 1
5372.572266 6928.666992 34216.57422 0.002866 24.440186 179.695236 0.053138 1683.659424 0.168385 1
5972.277344 6710.613281 40847.61719 0.147535 30.981869 183.306595 0.03226 1820.626831 0.224684 1
5593.21582 7997.703613 36371.22656 0.00019 26.964298 179.07193 0.059952 1885.214478 0.198653 1
7986.296387 7497.133789 29909.39063 2.613612 22.278151 203.759109 0.033372 1667.547974 0.241379 1
4652.542969 7275.474121 39475.41406 0.240567 21.622019 198.71994 0 1469.676147 0.3 1
5183.951172 8040.058594 35332.32813 0.020707 27.244106 182.095047 0.018142 1784.178101 0.231013 1
5115.785156 6931.015625 35511.28516 0.075153 22.904545 187.559189 0 1762.078003 0.16943 1
